,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
44,196,ee8d44290a9d867b2a9a011e2d16b5f0b8f2e5ddb9e5840859202d23b2ffe2c3,펫클럽수택점,"['구리시', '수택동', '370']",수택동 370번지 수택동 113호 구리시 경기도 KR,1,0,0,match_all
46,248,328f949f075f653bb7f071f5c4c2b8d96211a03ec04a42d4e3f596575703f269,삐삐애견샵,"['노원구', '상계동', '1118-18']",서울특별시 노원구 상계동 1118-18,0,아주 많이 친절하시고 잘하십니다, 별표 5개 ,m
47,284,45b206dc8e6edd23d23f5a0e37924a84f0c10f30a07721080689f5cde8905c19,펫고리,"['마포구', '연남동', '241-45']",서울특별시 마포구 연남동 241-45,0,진짜 좋아서 애착을 가지고 일 하시는 곳이라 늘 편한 마음으로 들릅니다., 별표 5개 ,m
48,284,45b206dc8e6edd23d23f5a0e37924a84f0c10f30a07721080689f5cde8905c19,펫고리,"['마포구', '연남동', '241-45']",서울특별시 마포구 연남동 241-45,1,, 별표 3개 ,a
50,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,0,주인분 너무 친절하시고 진심으로 강아지 사랑하는게 느껴져서 너무 좋은 곳이에요! 서비스도 이것저것 챙겨주시고..최고에요, 별표 5개 ,m
49,285,cd85b39a80a937c27c6d0dfb7a54e5006fbf4c3252abb16c2f8ac31c6ab2eece,누우띠,"['마포구', '연남동', '250-5']",서울특별시 마포구 연남동 250-5번지 104호,1,0,0,match_all
51,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,1,매우친절하고. 모르는것들을 귀찮아하지안고 너무나잘 가르쳐줍니다. 진열품도 굉장히 많네요, 별표 4개 ,a
53,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,2,펫샵에 개를 들일수없다니.. 가게에서 키우는개들이 공격적으로 반응하고 짖으면 가게 개들을 안으로 들여보내고 손님들이 편하게 가게를 둘러볼수있게 해야하는게 당연한거 아닌가요? 그런데 오히려 물건보러 찾아온 손님에게 데려온개들을 주의해서 붙잡고 있으라고 하는데 어이가 없어서.. 물건도 터무니없이 비싸고 소형견 위주로 물건을 들여놔서 대형견은 볼것도 없고 동네 단골들만 상대로 장사할거면 차라리 소형견 전용 애견 카페로 업종변경하십쇼 이곳방문하실 생각있으신분들은 이곳에서 구매하느니 인터넷 구매 추천함, 별표 1개 ,t
55,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,3,늘 아가들에게 진실한 간식을 권해주십니다, 별표 5개 ,c
57,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,4,너무 친절하고 좋습니다~ 특히 반려견 사료의 종류가 엄청 많습니다., 별표 5개 ,h
59,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,0,"양천지역에세제일큰 애견샆이다
애견에 관한 모든것 이곳에 가면 모두 해결할수있다", 별표 4개 ,m
61,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,6,사장님 너무친절, 별표 5개 ,a
63,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,7,가격도 저렴하고 종류도 많이 있습니다., 별표 4개 ,l
65,286,3ae7ed45d4049c12e5cd891853526a4dc34aa792cbf3c4814f20db2756e4c41c,펫츠홈,"['고양시', '덕양구', '용두동', '432-121']",경기도 고양시 덕양구 용두동 432-121 펫츠홈 1층,8,다양하게 제품도 많고  사장언니가  넘친절해요.적립도 되구요, 별표 5개 ,l
58,297,93ec5f3a2ba2e36337df056e40c67544d8891ff90065dece5b3ef44ae74b842e,팀버울프코리아,"['마포구', '성산동', '278-49']",서울특별시 마포구 성산동 278-49번지 2층,1,0,0,match_all
60,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,1,값도 저렴하고 직원분 매우 친절함., 별표 4개 ,a
62,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,2,항상 친절하게 설명 잘 해 주시고 물건도 많아서 좋습니다~, 별표 5개 ,t
64,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,3,다양한 애완용품을 저렴한 가격으로 구매할 수 있고 주차장도 넓어서 이용하기 좋습니다 ^^, 별표 4개 ,c
66,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,4,매장이 넓고 깨끗하며 할인 행사도 있고 직원들이 친절해요. 그리고 서비스로 챙겨주는 것이 있어요., 별표 4개 ,h
68,329,3a3eeafc44c8ea6a864b23823708dd0609733c5f80d51fd14ea03a5d83dfffd2,몽냥몽냥,"['마포구', '서교동', '354-8']",좌측 354-8번지 KR 서울특별시 마포구 서교동 1층,1,0,0,match_all
70,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,6,다양한 물건과 간식이 많아 쇼핑하는 재미가 있는 곳 입니다., 별표 5개 ,a
72,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,7,"깔끔한 매장. 친절함.
개와 고양이 용품 위주.
할인점이라고 써있지만 그다지 싼 편은 아님.
주차 가능.", 별표 4개 ,l
74,314,d5dc5ccbc128d50155c02d52ba26b8cc3bd2c3654ce9470141771f8ba5af0e34,펫마트양천점,"['양천구', '신월동', '1001-2']",신월동 1001-2번지 1층 양천구 서울특별시 KR,8,종류가 많습니다  집에서 가까워서 이용합니다, 별표 5개 ,l
67,315,8dbf8918c2f28d71ac42228dec94994806bee5be52201185fe940bde3c317204,개밥하우스,"['양천구', '목동', '721-1']",목동 721-1번지 하동 1층 목동한강팰리스 양천구 서울특별시 KR,0,직원분 매우 친절해서 좋아요, 별표 4개 ,m
