,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
49,552,7481110effad97fb12aacfb5fbed63efa12a2e00df4e28e2198b05c250b2ccf2,폴리파크둔촌점,"['강동구', '둔촌동', '487']",서울특별시 강동구 둔촌동 487,0,"늘 있는 여기 아줌마 특유의 캐랑캐랑한 말투가 있다
어서오떼여~ 우리 애기이름이 ㅇㅇ이 맞나여~
올때마다 사은품도 잘 챙겨준다.. 물론 난 안먹이지만...

적어도 똥씹은 표정으로 띡띡 계산만하고 개오줌이 바닥에 있건말건 마이웨이로 일하는 개노답아줌마는 아니다

사X같은 브랜드가 캔간식 종류에 많은데
사X캔 같은 경우는 이물질이 너무 흔하게 발견되는것 같다
anf 로 교체했으면 좋겠다", 별표 5개 ,m
50,553,81c61c5e81ea8345eaf2dd5bb974b0982807d7d11e2b5f42691488dadf3c6b1f,개까까,"['강동구', '암사동', '494-45']",암사동 494-45번지 1층 101호 강동구 서울특별시 KR,1,0,0,match_all
51,558,17b0c62fa0ad88f39bc80ba0c0a3351d9d098ba927809ce2c224f3a034fd3656,한스클럽,"['송파구', '석촌동', '239-7']",가락로 45 KR 서울특별시 송파구 석촌동 239-7번지 1층,1,0,0,match_all
52,563,945ed66d7bb1f0ad18ec97f17d95dcb91abda27d86bf7d69171c4b6f98204430,배부른강아지,"['강동구', '천호동', '164-70']",서울특별시 강동구 천호동 164-70,0,, 별표 5개 ,m
54,640,5495d4a331a0f0ef8b3ae120988061f0fa55c79977fd71e084b7f7f100a86c34,펫마트명장점,"['동래구', '명장동', '63-1']",부산광역시 동래구 명장동 63-1,0,주차장도 있어서 편하고 직원분도 친절하세요, 별표 5개 ,m
55,640,5495d4a331a0f0ef8b3ae120988061f0fa55c79977fd71e084b7f7f100a86c34,펫마트명장점,"['동래구', '명장동', '63-1']",부산광역시 동래구 명장동 63-1,1,직원분이 친절하고 펫마트가 커서 손님도 많아요 주변에 사시면 한번 들려본만 한 곳 입니다, 별표 5개 ,a
57,640,5495d4a331a0f0ef8b3ae120988061f0fa55c79977fd71e084b7f7f100a86c34,펫마트명장점,"['동래구', '명장동', '63-1']",부산광역시 동래구 명장동 63-1,2,지금 잇는 매니저가 친절합니다 아주, 별표 4개 ,t
59,640,5495d4a331a0f0ef8b3ae120988061f0fa55c79977fd71e084b7f7f100a86c34,펫마트명장점,"['동래구', '명장동', '63-1']",부산광역시 동래구 명장동 63-1,3,사장님 친절하시고 간식 많은곳👍👍👍👍, 별표 5개 ,c
61,640,5495d4a331a0f0ef8b3ae120988061f0fa55c79977fd71e084b7f7f100a86c34,펫마트명장점,"['동래구', '명장동', '63-1']",부산광역시 동래구 명장동 63-1,4,대형 펫마트 없는게 없고 가격도 저렴하네요, 별표 3개 ,h
63,681,6a2fe8c6bf733b9e469708e426364adf5cf1a22a8d6f59f1855c0275b668b5df,씨스토어,"['김해시', '지내동', '325-9']",경상남도 김해시 지내동 325-9,0,주차장 없음, 별표 2개 ,m
65,640,5495d4a331a0f0ef8b3ae120988061f0fa55c79977fd71e084b7f7f100a86c34,펫마트명장점,"['동래구', '명장동', '63-1']",부산광역시 동래구 명장동 63-1,6,주차장이 있고 상품 종류가 많습니다. 인터넷 가격 대비 저렴하진 않습니다. 부피가 큰 제품은 택배가 편할 것 같습니다. 하지만 수기식 적립으로 적립금 확인이 어렵습니다. , 별표 4개 ,a
67,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,0,"가격이 괜찮고 종류가 다양하네요.
강아지 데리고 가면 가득 사오게됩니다.
주차장도 넓고 늦게까지해서
저녁산책하고 들리기좋네요", 별표 5개 ,m
69,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,2,넓은 주차장 친절한써비스, 별표 5개 ,t
62,649,1c71db37790a53f7dcbc7858f53852b4d51cce6f960735f78b089a83a8ed32dc,개와고양이,"['금정구', '부곡동', '396-30']",부곡동 396-30번지 1층 금정구 부산광역시 KR,1,0,0,match_all
64,681,6a2fe8c6bf733b9e469708e426364adf5cf1a22a8d6f59f1855c0275b668b5df,씨스토어,"['김해시', '지내동', '325-9']",경상남도 김해시 지내동 325-9,1,, 별표 4개 ,a
66,681,6a2fe8c6bf733b9e469708e426364adf5cf1a22a8d6f59f1855c0275b668b5df,씨스토어,"['김해시', '지내동', '325-9']",경상남도 김해시 지내동 325-9,2,, 별표 5개 ,t
68,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,1,가격이 저렴하고 물품들이 다양합니다, 별표 5개 ,a
70,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,3,, 별표 5개 ,c
71,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,4,, 별표 3개 ,h
73,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,0,첮째는친절하고.둘째는간식거리가다양하고.분위기가좋다, 별표 5개 ,m
75,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,6,, 별표 4개 ,a
77,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,7,, 별표 5개 ,l
79,733,c213f8d56240371c2e108c28d817184c893e8e9ed6afb126af8c5af98be40e77,펫마트대현점,"['북구', '대현동', '408-15']",대구광역시 북구 대현동 408-15,8,, 별표 4개 ,l
72,735,aa49dede71fe974aefcbbaec3a5b4833c9226145260c109efe873dae071746a6,펫마트들안로점,"['수성구', '수성동3가', '330']",대구광역시 수성구 수성동3가 330,1,0,0,match_all
74,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,1,펫마트에는 인형처럼 귀여운 강아지 보리가 있어요, 별표 4개 ,a
76,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,2,맛이 괜찮이요, 별표 5개 ,t
78,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,3,애완용품은 다 모여있는곳, 별표 4개 ,c
80,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,4,서민충이가서  구입 하는 종류가 많음, 별표 4개 ,h
82,748,0bfd735b1fb239ed219eae13bc2eb6087d0b2ac55aaff517b6237228734920c8,조이풀그루밍,"['수성구', '만촌동', '1329-30']",만촌동 1329-30번지 1층 수성구 대구광역시 KR,1,0,0,match_all
84,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,6,직원은 친절하고 좋아요!, 별표 4개 ,a
86,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,7,그냥보통, 별표 3개 ,l
88,740,e5435436b042c7185c4cac0524102e83b396a04d5c1a00b60f10b6bfd0be1b0e,펫마트비산점,"['서구', '비산동', '187-19']",대구광역시 서구 비산동 187-19,8,, 별표 3개 ,l
81,744,998383d5989e2d6f718437988313fac496495724b9fff89245b27df5b35ff02e,도그도그,"['수성구', '중동', '326']",대구광역시 수성구 중동 326,1,0,0,match_all
